InvoiceID,Branch,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax5%,Total,Date,Time,TimeOfDay,Hour,Payment,Cogs,GrossMargin Percentage,GrossIncome,Rating,MonthName,Month,Day,Year
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.46,597.63,1/3/2019,7:49:00 pm,Evening,19,Ewallet,569.17,4.76,28.46,6.3,March,3,1,2019
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,20/2/2019,6:43:00 pm,Evening,18,Cash,241.2,4.76,12.06,5.8,February,2,20,2019
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.35,133.43,14/1/2019,2:43:00 pm,Afternoon,14,Ewallet,127.08,4.76,6.35,6.2,January,1,14,2019
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.85,269.93,26/3/2019,1:54:00 pm,Afternoon,13,Cash,257.08,4.76,12.85,7.7,March,3,26,2019
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.95,145.97,1/3/2019,12:15:00 pm,Afternoon,12,Ewallet,139.02,4.76,6.95,8.1,March,3,1,2019
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.08,85.74,7/1/2019,12:37:00 pm,Afternoon,12,Cash,81.66,4.76,4.08,7.3,January,1,7,2019
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.54,326.26,1/2/2019,7:54:00 pm,Evening,19,Cash,310.72,4.76,15.54,8.4,February,2,1,2019
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.3,195.26,13/2/2019,3:06:00 pm,Afternoon,15,Credit card,185.96,4.76,9.3,8,February,2,13,2019
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.62,75.94,14/1/2019,6:03:00 pm,Evening,18,Credit card,72.32,4.76,3.62,9.5,January,1,14,2019
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.46,198.64,19/1/2019,3:58:00 pm,Afternoon,15,Ewallet,189.18,4.76,9.46,7,January,1,19,2019
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.34,217.18,9/3/2019,1:53:00 pm,Afternoon,13,Credit card,206.84,4.76,10.34,9.8,March,3,9,2019
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.85,164.87,27/3/2019,2:03:00 pm,Afternoon,14,Cash,157.02,4.76,7.85,9.2,March,3,27,2019
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.76,226.06,4/2/2019,4:38:00 pm,Afternoon,16,Ewallet,215.3,4.76,10.76,7.7,February,2,4,2019
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.8,625.9,14/3/2019,11:07:00 am,Morning,11,Cash,596.1,4.76,29.8,5.3,March,3,14,2019
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.66,76.76,4/3/2019,12:23:00 pm,Afternoon,12,Cash,73.1,4.76,3.66,4.4,March,3,4,2019
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.96,293.14,3/3/2019,10:54:00 am,Morning,10,Credit card,279.18,4.76,13.96,4.3,March,3,3,2019
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178.16,27/1/2019,5:38:00 pm,Evening,17,Ewallet,169.68,4.76,8.48,9.4,January,1,27,2019
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.28,47.86,7/2/2019,2:13:00 pm,Afternoon,14,Cash,45.58,4.76,2.28,9.8,February,2,7,2019
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,5/2/2019,11:51:00 am,Morning,11,Ewallet,225.6,4.76,11.28,4.8,February,2,5,2019
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,15/3/2019,1:05:00 pm,Afternoon,13,Cash,290.4,4.76,14.52,5.3,March,3,15,2019
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.22,46.68,1/3/2019,11:30:00 am,Morning,11,Credit card,44.46,4.76,2.22,8.7,March,3,1,2019
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,15/2/2019,1:30:00 pm,Afternoon,13,Credit card,156.6,4.76,7.83,9.5,February,2,15,2019
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21,440.94,17/2/2019,7:11:00 pm,Evening,19,Ewallet,419.94,4.76,21,5.3,February,2,17,2019
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.21,193.46,26/1/2019,6:53:00 pm,Evening,18,Cash,184.25,4.76,9.21,9.2,January,1,26,2019
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.03,147.67,24/3/2019,2:22:00 pm,Afternoon,14,Ewallet,140.64,4.76,7.03,9.6,March,3,24,2019
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.15,87.23,23/1/2019,5:16:00 pm,Evening,17,Ewallet,83.08,4.76,4.15,6.4,January,1,23,2019
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.25,68.24,26/1/2019,10:06:00 am,Morning,10,Credit card,64.99,4.76,3.25,4.5,January,1,26,2019
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,14/3/2019,8:35:00 pm,Evening,20,Ewallet,775.6,4.76,38.78,6.9,March,3,14,2019
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.35,343.41,17/3/2019,1:54:00 pm,Afternoon,13,Ewallet,327.06,4.76,16.35,7.8,March,3,17,2019
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.16,381.39,8/1/2019,8:08:00 pm,Evening,20,Cash,363.23,4.76,18.16,4.5,January,1,8,2019
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,8/2/2019,3:26:00 pm,Afternoon,15,Cash,127,4.76,6.35,8.6,February,2,8,2019
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.78,394.33,10/2/2019,12:56:00 pm,Afternoon,12,Ewallet,375.55,4.76,18.78,5.2,February,2,10,2019
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.96,209.12,28/3/2019,7:16:00 pm,Evening,19,Credit card,199.16,4.76,9.96,6.4,March,3,28,2019
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.53,32.14,23/1/2019,12:20:00 pm,Afternoon,12,Ewallet,30.61,4.76,1.53,5.2,January,1,23,2019
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.79,121.57,17/1/2019,10:37:00 am,Morning,10,Ewallet,115.78,4.76,5.79,8.9,January,1,17,2019
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.45,30.41,7/2/2019,10:18:00 am,Morning,10,Credit card,28.96,4.76,1.45,6.2,February,2,7,2019
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.54,935.27,9/3/2019,11:23:00 am,Morning,11,Cash,890.73,4.76,44.54,6.7,March,3,9,2019
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.98,293.64,24/1/2019,11:45:00 am,Morning,11,Cash,279.66,4.76,13.98,7.2,January,1,24,2019
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.05,84.98,19/1/2019,4:08:00 pm,Afternoon,16,Credit card,80.93,4.76,4.05,9,January,1,19,2019
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.72,708.22,3/2/2019,11:25:00 am,Morning,11,Ewallet,674.5,4.76,33.72,4.2,February,2,3,2019
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.42,365.9,20/3/2019,12:24:00 pm,Afternoon,12,Ewallet,348.48,4.76,17.42,4.2,March,3,20,2019
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,13/1/2019,7:51:00 pm,Evening,19,Cash,435.6,4.76,21.78,6.9,January,1,13,2019
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.98,461.53,14/3/2019,6:10:00 pm,Evening,18,Ewallet,439.55,4.76,21.98,4.4,March,3,14,2019
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.56,620.74,23/1/2019,11:22:00 am,Morning,11,Credit card,591.18,4.76,29.56,4,January,1,23,2019
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,273.8,7/2/2019,5:55:00 pm,Evening,17,Ewallet,260.76,4.76,13.04,8.5,February,2,7,2019
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.75,225.79,28/3/2019,3:30:00 pm,Afternoon,15,Credit card,215.04,4.76,10.75,9.2,March,3,28,2019
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.58,96.19,20/3/2019,7:44:00 pm,Evening,19,Cash,91.61,4.76,4.58,9.8,March,3,20,2019
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.11,695.24,17/1/2019,3:27:00 pm,Afternoon,15,Credit card,662.13,4.76,33.11,4.9,January,1,17,2019
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.62,874.12,12/1/2019,11:25:00 am,Morning,11,Credit card,832.5,4.76,41.62,4.4,January,1,12,2019
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.57,95.92,16/2/2019,3:42:00 pm,Afternoon,15,Cash,91.35,4.76,4.57,6.8,February,2,16,2019
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.89,165.65,26/1/2019,4:04:00 pm,Afternoon,16,Cash,157.76,4.76,7.89,9.1,January,1,26,2019
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.09,127.83,9/3/2019,12:37:00 pm,Afternoon,12,Ewallet,121.74,4.76,6.09,8.7,March,3,9,2019
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,14/3/2019,2:41:00 pm,Afternoon,14,Cash,825.8,4.76,41.29,5,March,3,14,2019
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,8,167.9,25/1/2019,2:19:00 pm,Afternoon,14,Ewallet,159.9,4.76,8,7.5,January,1,25,2019
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6,12.69,26/1/2019,6:19:00 pm,Evening,18,Credit card,12.09,4.76,0.6,8.2,January,1,26,2019
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.1,674,19/1/2019,2:08:00 pm,Afternoon,14,Credit card,641.9,4.76,32.1,6.7,January,1,19,2019
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.75,246.68,5/3/2019,4:38:00 pm,Afternoon,16,Ewallet,234.93,4.76,11.75,5.4,March,3,5,2019
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.38,175.92,15/1/2019,10:54:00 am,Morning,10,Credit card,167.54,4.76,8.38,7,January,1,15,2019
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.96,314.06,18/3/2019,11:29:00 am,Morning,11,Ewallet,299.1,4.76,14.96,4.7,March,3,18,2019
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.99,251.72,20/3/2019,7:28:00 pm,Evening,19,Credit card,239.73,4.76,11.99,5,March,3,20,2019
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.24,697.94,15/1/2019,3:01:00 pm,Afternoon,15,Credit card,664.7,4.76,33.24,5,January,1,15,2019
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.13,212.78,3/3/2019,8:31:00 pm,Evening,20,Credit card,202.65,4.76,10.13,6,March,3,3,2019
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,19/3/2019,12:16:00 pm,Afternoon,12,Cash,46.2,4.76,2.31,6.3,March,3,19,2019
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.41,92.56,8/3/2019,3:27:00 pm,Afternoon,15,Cash,88.15,4.76,4.41,8.5,March,3,8,2019
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.86,165.12,27/2/2019,5:36:00 pm,Evening,17,Ewallet,157.26,4.76,7.86,7.5,February,2,27,2019
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.82,311.19,23/2/2019,8:00:00 pm,Evening,20,Ewallet,296.37,4.76,14.82,6.4,February,2,23,2019
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,19/3/2019,3:29:00 pm,Afternoon,15,Ewallet,708.4,4.76,35.42,4.7,March,3,19,2019
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.57,116.91,27/3/2019,3:08:00 pm,Afternoon,15,Ewallet,111.34,4.76,5.57,6,March,3,27,2019
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.01,609.17,30/3/2019,7:26:00 pm,Evening,19,Credit card,580.16,4.76,29.01,4,March,3,30,2019
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.01,63.26,16/2/2019,3:53:00 pm,Afternoon,15,Ewallet,60.25,4.76,3.01,5.5,February,2,16,2019
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.71,182.95,18/1/2019,6:43:00 pm,Evening,18,Ewallet,174.24,4.76,8.71,8.7,January,1,18,2019
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.06,442.32,30/3/2019,2:58:00 pm,Afternoon,14,Cash,421.26,4.76,21.06,7.4,March,3,30,2019
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.68,35.31,20/3/2019,7:55:00 pm,Evening,19,Cash,33.63,4.76,1.68,5.6,March,3,20,2019
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.55,32.53,16/1/2019,3:10:00 pm,Afternoon,15,Cash,30.98,4.76,1.55,6.3,January,1,16,2019
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,24/2/2019,4:44:00 pm,Afternoon,16,Cash,247.4,4.76,12.37,7.1,February,2,24,2019
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.92,397.22,15/1/2019,6:22:00 pm,Evening,18,Ewallet,378.3,4.76,18.92,7.8,January,1,15,2019
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.74,351.6,22/1/2019,11:52:00 am,Morning,11,Cash,334.86,4.76,16.74,9.9,January,1,22,2019
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,3/2/2019,5:24:00 pm,Evening,17,Cash,727.8,4.76,36.39,7.3,February,2,3,2019
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.79,352.67,6/3/2019,3:31:00 pm,Afternoon,15,Ewallet,335.88,4.76,16.79,5.1,March,3,6,2019
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.04,252.76,16/2/2019,6:04:00 pm,Evening,18,Credit card,240.72,4.76,12.04,9.4,February,2,16,2019
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.35,49.42,14/3/2019,2:13:00 pm,Afternoon,14,Credit card,47.07,4.76,2.35,5.8,March,3,14,2019
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.98,104.67,27/2/2019,10:23:00 am,Morning,10,Credit card,99.69,4.76,4.98,8,February,2,27,2019
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.22,277.67,18/1/2019,10:11:00 am,Morning,10,Ewallet,264.45,4.76,13.22,7.9,January,1,18,2019
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.98,146.63,29/1/2019,3:48:00 pm,Afternoon,15,Cash,139.65,4.76,6.98,5.9,January,1,29,2019
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.77,58.22,26/2/2019,5:46:00 pm,Evening,17,Credit card,55.45,4.76,2.77,4.9,February,2,26,2019
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.45,135.36,3/2/2019,11:46:00 am,Morning,11,Cash,128.91,4.76,6.45,9.3,February,2,3,2019
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,6,125.98,16/1/2019,12:07:00 pm,Afternoon,12,Credit card,119.98,4.76,6,7.9,January,1,16,2019
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.62,370.12,24/3/2019,6:14:00 pm,Evening,18,Credit card,352.5,4.76,17.62,5.9,March,3,24,2019
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,12/2/2019,2:45:00 pm,Afternoon,14,Credit card,871,4.76,43.55,9.9,February,2,12,2019
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,21/2/2019,11:39:00 am,Morning,11,Cash,197.6,4.76,9.88,7.7,February,2,21,2019
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.73,204.25,4/2/2019,3:44:00 pm,Afternoon,15,Ewallet,194.52,4.76,9.73,7.6,February,2,4,2019
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.66,181.88,20/2/2019,1:06:00 pm,Afternoon,13,Ewallet,173.22,4.76,8.66,7.7,February,2,20,2019
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.59,75.47,23/2/2019,8:43:00 pm,Evening,20,Ewallet,71.88,4.76,3.59,6.4,February,2,23,2019
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,300.57,16/2/2019,2:19:00 pm,Afternoon,14,Ewallet,286.26,4.76,14.31,4.4,February,2,16,2019
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.06,85.3,17/1/2019,10:01:00 am,Morning,10,Credit card,81.24,4.76,4.06,4.1,January,1,17,2019
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,14/1/2019,7:30:00 pm,Evening,19,Ewallet,560.4,4.76,28.02,4.4,January,1,14,2019
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,30/3/2019,4:34:00 pm,Afternoon,16,Cash,186.8,4.76,9.34,5.5,March,3,30,2019
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.01,231.24,2/3/2019,1:10:00 pm,Afternoon,13,Ewallet,220.23,4.76,11.01,4,March,3,2,2019
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,282.58,15/2/2019,5:10:00 pm,Evening,17,Credit card,269.12,4.76,13.46,9.3,February,2,15,2019
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,1/3/2019,10:22:00 am,Morning,10,Credit card,454.8,4.76,22.74,4.8,March,3,1,2019
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.38,175.92,24/2/2019,7:57:00 pm,Evening,19,Cash,167.54,4.76,8.38,4.6,February,2,24,2019
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,470.99,19/2/2019,7:29:00 pm,Evening,19,Credit card,448.56,4.76,22.43,7.3,February,2,19,2019
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.69,308.57,23/2/2019,6:30:00 pm,Evening,18,Cash,293.88,4.76,14.69,6,February,2,23,2019
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,618.98,7/2/2019,2:27:00 pm,Afternoon,14,Ewallet,589.5,4.76,29.48,8.1,February,2,7,2019
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,11/1/2019,1:57:00 pm,Afternoon,13,Ewallet,291,4.76,14.55,9.4,January,1,11,2019
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.97,41.45,12/2/2019,7:43:00 pm,Evening,19,Cash,39.48,4.76,1.97,6.5,February,2,12,2019
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.74,36.55,14/1/2019,10:11:00 am,Morning,10,Credit card,34.81,4.76,1.74,7,January,1,14,2019
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.8,310.72,9/1/2019,1:46:00 pm,Afternoon,13,Ewallet,295.92,4.76,14.8,7.1,January,1,9,2019
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.15,45.11,27/2/2019,12:22:00 pm,Afternoon,12,Ewallet,42.96,4.76,2.15,6.6,February,2,27,2019
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.92,145.4,24/1/2019,7:20:00 pm,Evening,19,Ewallet,138.48,4.76,6.92,4.9,January,1,24,2019
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,8/1/2019,12:58:00 pm,Afternoon,12,Credit card,98.2,4.76,4.91,6.4,January,1,8,2019
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.48,136.14,8/1/2019,11:59:00 am,Morning,11,Credit card,129.66,4.76,6.48,8,January,1,8,2019
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,16/1/2019,5:59:00 pm,Evening,17,Cash,635.6,4.76,31.78,4.3,January,1,16,2019
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.29,153.05,13/3/2019,12:51:00 pm,Afternoon,12,Cash,145.76,4.76,7.29,6.1,March,3,13,2019
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.06,211.36,15/2/2019,10:36:00 am,Morning,10,Cash,201.3,4.76,10.06,7.5,February,2,15,2019
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.59,663.3,25/1/2019,1:38:00 pm,Afternoon,13,Cash,631.71,4.76,31.59,6.7,January,1,25,2019
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.26,404.54,12/3/2019,7:39:00 pm,Evening,19,Ewallet,385.28,4.76,19.26,5.2,March,3,12,2019
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.32,510.62,4/3/2019,12:44:00 pm,Afternoon,12,Cash,486.3,4.76,24.32,8.8,March,3,4,2019
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539.34,10/2/2019,1:56:00 pm,Afternoon,13,Cash,513.66,4.76,25.68,9.5,February,2,10,2019
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,16/1/2019,2:42:00 pm,Afternoon,14,Cash,473.4,4.76,23.67,7.6,January,1,16,2019
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.84,458.69,29/1/2019,7:45:00 pm,Evening,19,Cash,436.85,4.76,21.84,6.6,January,1,29,2019
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.41,113.57,1/1/2019,8:26:00 pm,Evening,20,Ewallet,108.16,4.76,5.41,6.9,January,1,1,2019
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.44,261.2,6/1/2019,7:46:00 pm,Evening,19,Ewallet,248.76,4.76,12.44,4.3,January,1,6,2019
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.31,657.53,19/2/2019,7:38:00 pm,Evening,19,Credit card,626.22,4.76,31.31,7.8,February,2,19,2019
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,12/1/2019,4:18:00 pm,Afternoon,16,Ewallet,975,4.76,48.75,8,January,1,12,2019
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507.44,7/2/2019,12:23:00 pm,Afternoon,12,Ewallet,483.28,4.76,24.16,9.6,February,2,7,2019
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.85,101.81,27/3/2019,7:11:00 pm,Evening,19,Credit card,96.96,4.76,4.85,4.3,March,3,27,2019
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.88,207.58,27/2/2019,6:57:00 pm,Evening,18,Credit card,197.7,4.76,9.88,5,February,2,27,2019
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.21,760.44,6/1/2019,11:18:00 am,Morning,11,Cash,724.23,4.76,36.21,9.2,January,1,6,2019
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.78,835.29,2/3/2019,12:40:00 pm,Afternoon,12,Cash,795.51,4.76,39.78,6.3,March,3,2,2019
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.12,527.51,29/3/2019,2:06:00 pm,Afternoon,14,Cash,502.39,4.76,25.12,8.9,March,3,29,2019
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,31/1/2019,8:48:00 pm,Evening,20,Ewallet,172,4.76,8.6,7.6,January,1,31,2019
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.45,72.43,21/1/2019,8:13:00 pm,Evening,20,Cash,68.98,4.76,3.45,4.8,January,1,21,2019
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.25,131.21,20/1/2019,8:37:00 pm,Evening,20,Ewallet,124.96,4.76,6.25,9.1,January,1,20,2019
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.86,80.96,17/1/2019,5:59:00 pm,Evening,17,Ewallet,77.1,4.76,3.86,6.1,January,1,17,2019
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.19,507.91,28/2/2019,8:18:00 pm,Evening,20,Cash,483.72,4.76,24.19,9.1,February,2,28,2019
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.11,317.23,19/3/2019,3:52:00 pm,Afternoon,15,Ewallet,302.12,4.76,15.11,8.3,March,3,19,2019
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,733.6,19/2/2019,3:14:00 pm,Afternoon,15,Ewallet,698.67,4.76,34.93,7.2,February,2,19,2019
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,130.88,4/2/2019,12:50:00 pm,Afternoon,12,Ewallet,124.65,4.76,6.23,6,February,2,4,2019
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,31/1/2019,10:36:00 am,Morning,10,Ewallet,789.6,4.76,39.48,8.5,January,1,31,2019
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,6/2/2019,6:33:00 pm,Evening,18,Credit card,178.4,4.76,8.92,6.6,February,2,6,2019
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525.23,28/3/2019,4:06:00 pm,Afternoon,16,Ewallet,500.22,4.76,25.01,4.5,March,3,28,2019
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.79,37.61,19/1/2019,12:47:00 pm,Afternoon,12,Credit card,35.82,4.76,1.79,8.1,January,1,19,2019
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,17/2/2019,1:34:00 pm,Afternoon,13,Credit card,136.14,4.76,6.81,7.2,February,2,17,2019
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110.12,18/1/2019,3:04:00 pm,Afternoon,15,Credit card,104.88,4.76,5.24,6.1,January,1,18,2019
